Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
^BVSP,^DJI,^IXIC,^BVSP,^DJI,^IXIC,^BVSP,^DJI,^IXIC,^BVSP,^DJI,^IXIC,^BVSP,^DJI,^IXIC,^BVSP,^DJI,^IXIC
116643.0,34960.69140625,14525.91015625,116643.0,34960.69140625,14525.91015625,118739.0,35356.80078125,14697.25,116489.0,34943.41015625,14516.2998046875,117904.0,35310.19921875,14636.240234375,11745800.0,289800000.0,3841840000.0
117165.0,34894.12109375,14541.7900390625,117165.0,34894.12109375,14541.7900390625,117453.0,34997.80859375,14610.759765625,114801.0,34690.25,14423.16015625,116641.0,34874.671875,14423.16015625,10525900.0,333550000.0,4191490000.0
118053.0,35120.078125,14714.66015625,118053.0,35120.078125,14714.66015625,118308.0,35177.26171875,14722.16015625,116040.0,34867.0703125,14571.5302734375,117163.0,34917.9609375,14571.5302734375,8929300.0,269320000.0,3886340000.0
117472.0,35335.7109375,14942.650390625,117472.0,35335.7109375,14942.650390625,118445.0,35428.91015625,14963.4697265625,117062.0,35160.96875,14776.98046875,118053.0,35160.96875,14776.98046875,7853000.0,245760000.0,3906780000.0
120211.0,35366.26171875,15019.7998046875,120211.0,35366.26171875,15019.7998046875,120463.0,35445.46875,15034.8896484375,117474.0,35356.1796875,14965.5400390625,117474.0,35382.71875,14978.1396484375,9181000.0,228710000.0,3809750000.0
120818.0,35405.5,15041.8603515625,120818.0,35405.5,15041.8603515625,120818.0,35501.140625,15059.4296875,119226.0,35287.62890625,15011.580078125,120210.0,35388.76953125,15039.0302734375,7520100.0,237230000.0,3654150000.0
118724.0,35213.12109375,14945.8095703125,118724.0,35213.12109375,14945.8095703125,120833.0,35498.44921875,15059.6298828125,118719.0,35205.1015625,14939.5595703125,120817.0,35449.6796875,15025.169921875,8426900.0,239740000.0,3630900000.0
120678.0,35455.80078125,15129.5,120678.0,35455.80078125,15129.5,120678.0,35479.1796875,15144.48046875,118721.0,35231.109375,14966.51953125,118725.0,35231.109375,14969.76953125,7323600.0,240990000.0,4048610000.0
119740.0,35399.83984375,15265.8896484375,119740.0,35399.83984375,15265.8896484375,120684.0,35510.7109375,15288.080078125,119354.0,35374.4609375,15165.1201171875,120677.0,35471.80078125,15165.9404296875,6391900.0,245390000.0,4061760000.0
118781.0,35360.73046875,15259.240234375,118781.0,35360.73046875,15259.240234375,120157.0,35449.7890625,15278.9599609375,117911.0,35289.859375,15202.669921875,119738.0,35391.37890625,15262.8798828125,11535600.0,337240000.0,4188020000.0
119396.0,35312.53125,15309.3798828125,119396.0,35312.53125,15309.3798828125,119942.0,35407.37109375,15379.5,118067.0,35287.05078125,15302.1103515625,118793.0,35387.55078125,15308.98046875,9523000.0,265520000.0,4271690000.0
116677.0,35443.8203125,15331.1796875,116677.0,35443.8203125,15331.1796875,119397.0,35475.3984375,15380.0703125,116534.0,35348.48046875,15285.349609375,119394.0,35353.05859375,15358.4697265625,9862800.0,263370000.0,4050510000.0
116933.0,35369.08984375,15363.51953125,116933.0,35369.08984375,15363.51953125,117396.0,35422.7109375,15375.5595703125,115583.0,35269.3984375,15283.669921875,116679.0,35401.73046875,15313.41015625,12517500.0,221370000.0,3706990000.0
117869.0,,,117869.0,,,117981.0,,,116156.0,,,116926.0,,,5111300.0,,
,35100.0,15374.330078125,,35100.0,15374.330078125,,35373.23828125,15403.4404296875,,35060.8984375,15343.2802734375,,35373.23828125,15375.98046875,,289830000.0,4014250000.0
113413.0,35031.0703125,15286.6396484375,113413.0,35031.0703125,15286.6396484375,117866.0,35175.1484375,15360.349609375,113172.0,34925.609375,15206.6103515625,117866.0,35087.44921875,15360.349609375,12254400.0,261880000.0,4131560000.0
115361.0,34879.37890625,15248.25,115361.0,34879.37890625,15248.25,116354.0,35199.890625,15352.3798828125,112435.0,34847.30078125,15245.169921875,113413.0,35013.078125,15296.0595703125,13890600.0,261330000.0,4031140000.0
114286.0,34607.71875,15115.490234375,114286.0,34607.71875,15115.490234375,116896.0,35104.25,15349.4697265625,114286.0,34599.609375,15111.3095703125,115370.0,34949.58984375,15332.919921875,11155700.0,333230000.0,4587150000.0
116404.0,34869.62890625,15105.580078125,116404.0,34869.62890625,15105.580078125,117046.0,34939.1015625,15215.4404296875,114300.0,34665.5,15030.849609375,114300.0,34665.5,15211.4296875,9253400.0,334190000.0,4723370000.0
116181.0,34577.5703125,15037.759765625,116181.0,34577.5703125,15037.759765625,117270.0,34990.359375,15181.1904296875,115809.0,34510.30078125,15008.2998046875,116405.0,34906.8984375,15168.4501953125,9034100.0,325140000.0,4593140000.0
115063.0,34814.390625,15161.5302734375,115063.0,34814.390625,15161.5302734375,116312.0,34880.76953125,15174.3798828125,114741.0,34522.03125,14984.6796875,116191.0,34580.94921875,15071.33984375,9456800.0,317490000.0,4465140000.0
113794.0,34751.3203125,15181.919921875,113794.0,34751.3203125,15181.919921875,115062.0,34943.55078125,15205.5,113395.0,34540.109375,15047.1396484375,115062.0,34810.26953125,15120.08984375,10685500.0,278270000.0,3701500000.0
111439.0,34584.87890625,15043.9697265625,111439.0,34584.87890625,15043.9697265625,113794.0,34779.859375,15166.5595703125,111157.0,34519.62890625,14998.73046875,113794.0,34737.859375,15163.3603515625,14827600.0,560630000.0,6709540000.0
108844.0,33970.46875,14713.900390625,108844.0,33970.46875,14713.900390625,111435.0,34459.71875,14841.8203125,107520.0,33613.03125,14530.0703125,111435.0,34459.71875,14758.1396484375,11500200.0,435780000.0,4879490000.0
110250.0,33919.83984375,14746.400390625,110250.0,33919.83984375,14746.400390625,110923.0,34313.87890625,14847.0302734375,108859.0,33914.01953125,14696.4697265625,108859.0,34025.609375,14803.3603515625,11247700.0,306970000.0,4083010000.0
112282.0,34258.3203125,14896.849609375,112282.0,34258.3203125,14896.849609375,113321.0,34440.421875,14950.1201171875,110251.0,34006.87109375,14767.009765625,110252.0,34006.87109375,14800.58984375,12158600.0,296590000.0,4252490000.0
114064.0,34764.8203125,15052.240234375,114064.0,34764.8203125,15052.240234375,114330.0,34879.78125,15085.4404296875,112281.0,34296.30078125,14932.509765625,112282.0,34296.30078125,14960.0,11476300.0,283890000.0,4196130000.0
113283.0,34798.0,15047.7001953125,113283.0,34798.0,15047.7001953125,114062.0,34857.05859375,15067.5595703125,112505.0,34648.078125,14946.5703125,114062.0,34762.30859375,14961.6103515625,9121200.0,254310000.0,3992150000.0
113583.0,34869.37109375,14969.9697265625,113583.0,34869.37109375,14969.9697265625,114432.0,35061.12109375,15003.16015625,112360.0,34739.26953125,14864.9599609375,113283.0,34739.26953125,14954.1796875,10739700.0,289480000.0,4650790000.0
110124.0,34299.98828125,14546.6796875,110124.0,34299.98828125,14546.6796875,113584.0,34798.2109375,14817.740234375,109981.0,34254.6484375,14539.8798828125,113584.0,34747.69921875,14787.2099609375,13190800.0,379020000.0,4989510000.0
111107.0,34390.71875,14512.4404296875,111107.0,34390.71875,14512.4404296875,112028.0,34580.421875,14676.6201171875,110125.0,34305.9609375,14493.669921875,110125.0,34360.078125,14614.8798828125,11372600.0,290350000.0,5294600000.0
110979.0,33843.921875,14448.580078125,110979.0,33843.921875,14448.580078125,112371.0,34557.37109375,14632.3603515625,110743.0,33833.3203125,14444.2998046875,111117.0,34467.98046875,14582.599609375,13160600.0,354830000.0,5950950000.0
112900.0,34326.4609375,14566.7001953125,112900.0,34326.4609375,14566.7001953125,113020.0,34490.55859375,14606.8203125,110980.0,33785.5390625,14324.009765625,110980.0,33930.69921875,14494.9296875,10779100.0,427580000.0,4710720000.0
110393.0,34002.921875,14255.48046875,110393.0,34002.921875,14255.48046875,112900.0,34410.28125,14499.740234375,109979.0,33821.578125,14181.6904296875,112900.0,34312.9609375,14493.1201171875,11814200.0,396860000.0,4557110000.0
110458.0,34314.671875,14433.830078125,110458.0,34314.671875,14433.830078125,111691.0,34490.94921875,14508.650390625,110087.0,34035.25,14299.7802734375,110397.0,34035.25,14312.8603515625,10379000.0,311520000.0,4176390000.0
110560.0,34416.98828125,14501.91015625,110560.0,34416.98828125,14501.91015625,110614.0,34432.6796875,14509.5498046875,108180.0,33854.69140625,14259.0703125,110454.0,34198.9609375,14289.4501953125,13279200.0,322170000.0,4465910000.0
110585.0,34754.94140625,14654.01953125,110585.0,34754.94140625,14654.01953125,111522.0,34975.19140625,14755.7197265625,110563.0,34509.71875,14615.1396484375,110563.0,34509.71875,14631.7998046875,10646000.0,273290000.0,3984180000.0
112833.0,34746.25,14579.5400390625,112833.0,34746.25,14579.5400390625,114172.0,34842.62109375,14699.91015625,110586.0,34661.94921875,14569.6796875,110586.0,34757.5703125,14694.7197265625,12871400.0,238080000.0,3571380000.0
112180.0,34496.05859375,14486.2001953125,112180.0,34496.05859375,14486.2001953125,113982.0,34951.3515625,14665.990234375,112052.0,34486.51171875,14482.6201171875,112834.0,34723.7890625,14540.080078125,10283700.0,256820000.0,3539540000.0
,34378.33984375,14465.919921875,,34378.33984375,14465.919921875,,34611.23828125,14552.7099609375,,34318.94140625,14441.599609375,,34507.1484375,14539.08984375,,319010000.0,4063830000.0
113456.0,34377.80859375,14571.6396484375,113456.0,34377.80859375,14571.6396484375,114159.0,34449.828125,14589.2802734375,111807.0,34115.1015625,14471.8798828125,112180.0,34372.7109375,14537.169921875,11732700.0,316220000.0,4053580000.0
113185.0,34912.55859375,14823.4296875,113185.0,34912.55859375,14823.4296875,113881.0,34923.828125,14827.5595703125,112708.0,34443.21875,14699.51953125,113457.0,34443.21875,14717.5,8956200.0,338540000.0,4262400000.0
114648.0,35294.76171875,14897.33984375,114648.0,35294.76171875,14897.33984375,114776.0,35320.96875,14904.98046875,113049.0,35023.62890625,14847.9599609375,113189.0,35023.62890625,14891.240234375,11174900.0,327870000.0,4494440000.0
114428.0,35258.609375,15021.8095703125,114428.0,35258.609375,15021.8095703125,114927.0,35327.5703125,15026.6796875,112841.0,35035.94140625,14833.2802734375,114647.0,35221.01953125,14839.740234375,11201300.0,312640000.0,4167740000.0
110673.0,35457.30859375,15129.08984375,110673.0,35457.30859375,15129.08984375,114422.0,35462.6796875,15137.849609375,109947.0,35290.12109375,15049.73046875,114422.0,35325.37109375,15073.1298828125,14129200.0,278510000.0,4483400000.0
110786.0,35609.33984375,15121.6796875,110786.0,35609.33984375,15121.6796875,112023.0,35669.69140625,15178.3896484375,110176.0,35465.7109375,15071.150390625,110677.0,35475.16015625,15160.0,11735800.0,265750000.0,4117050000.0
107735.0,35603.078125,15215.7001953125,107735.0,35603.078125,15215.7001953125,110767.0,35612.359375,15222.25,105714.0,35442.53125,15094.1396484375,110767.0,35520.3203125,15104.7998046875,16507700.0,298390000.0,4961860000.0
106296.0,35677.01953125,15090.2001953125,106296.0,35677.01953125,15090.2001953125,107749.0,35765.01953125,15193.009765625,102854.0,35533.94921875,15021.01953125,107714.0,35607.71875,15158.0703125,21165700.0,346290000.0,5775770000.0
108715.0,35741.1484375,15226.7099609375,108715.0,35741.1484375,15226.7099609375,109372.0,35787.0390625,15259.6298828125,106296.0,35629.37109375,15070.75,106298.0,35692.62109375,15142.919921875,11512100.0,267220000.0,5750200000.0
106420.0,35756.87890625,15235.7099609375,106420.0,35756.87890625,15235.7099609375,108713.0,35892.921875,15384.0,106321.0,35734.73046875,15198.23046875,108713.0,35791.05078125,15317.5,10762200.0,321910000.0,7173230000.0
106363.0,35490.69140625,15235.83984375,106363.0,35490.69140625,15235.83984375,108224.0,35835.4296875,15364.5400390625,106045.0,35490.4296875,15235.83984375,106433.0,35835.4296875,15276.0,10831300.0,354180000.0,6130110000.0
105705.0,35730.48046875,15448.1201171875,105705.0,35730.48046875,15448.1201171875,107210.0,35742.25,15452.2998046875,105282.0,35545.41015625,15290.3095703125,106369.0,35545.41015625,15304.740234375,11502900.0,337400000.0,5714890000.0
103501.0,35819.55859375,15498.3896484375,103501.0,35819.55859375,15498.3896484375,105954.0,35852.53125,15504.1201171875,103430.0,35633.19921875,15323.2900390625,105707.0,35712.28125,15323.2900390625,12595800.0,399400000.0,5338290000.0
105551.0,35913.83984375,15595.919921875,105551.0,35913.83984375,15595.919921875,106136.0,36009.73828125,15598.9501953125,103514.0,35797.96875,15470.8203125,103514.0,35833.6484375,15541.259765625,10734800.0,292880000.0,5273950000.0
,36052.62890625,15649.599609375,,36052.62890625,15649.599609375,,36088.80859375,15656.599609375,,35884.12890625,15569.26953125,,35935.109375,15583.98046875,,304510000.0,5129370000.0
105617.0,36157.578125,15811.580078125,105617.0,36157.578125,15811.580078125,106754.0,36178.51171875,15821.5703125,104205.0,35891.73046875,15616.4404296875,105547.0,36059.08984375,15658.51953125,14696900.0,262540000.0,5325110000.0
103412.0,36124.23046875,15940.3095703125,103412.0,36124.23046875,15940.3095703125,105627.0,36168.03125,15966.08984375,102835.0,35986.48046875,15827.66015625,105617.0,36107.4609375,15849.740234375,12084000.0,307640000.0,5297250000.0
104824.0,36327.94921875,15971.58984375,104824.0,36327.94921875,15971.58984375,105555.0,36484.75,16053.3896484375,103412.0,36190.19921875,15900.7802734375,103412.0,36268.75,16003.5595703125,12595000.0,344600000.0,5566400000.0
104781.0,36432.21875,15982.3603515625,104781.0,36432.21875,15982.3603515625,105679.0,36565.73046875,16038.23046875,104182.0,36334.421875,15961.8095703125,104824.0,36416.4609375,15995.7197265625,9358000.0,284400000.0,5723650000.0
105535.0,36319.98046875,15886.5400390625,105535.0,36319.98046875,15886.5400390625,106674.0,36416.98046875,16035.2099609375,104783.0,36173.0703125,15836.6796875,104783.0,36404.53125,16024.1298828125,11021200.0,258020000.0,5574660000.0
105968.0,36079.94140625,15622.7099609375,105968.0,36079.94140625,15622.7099609375,107407.0,36346.609375,15867.240234375,105140.0,36009.5,15543.6796875,105535.0,36299.25,15753.83984375,12277400.0,278390000.0,5369110000.0
107725.0,35921.23046875,15704.2802734375,107725.0,35921.23046875,15704.2802734375,108669.0,36108.171875,15768.0302734375,105988.0,35915.26953125,15695.76953125,105988.0,36038.78125,15752.080078125,12661400.0,270320000.0,4570460000.0
106312.0,36100.30859375,15860.9599609375,106312.0,36100.30859375,15860.9599609375,107915.0,36147.62890625,15874.5703125,105842.0,35934.58984375,15705.3798828125,107576.0,35963.78125,15752.6201171875,13248100.0,293180000.0,5446540000.0
,36087.44921875,15853.849609375,,36087.44921875,15853.849609375,,36236.0703125,15918.4501953125,,36031.78125,15778.3095703125,,36128.828125,15894.8203125,,280660000.0,5020180000.0
104508.0,36142.21875,15973.8603515625,104508.0,36142.21875,15973.8603515625,106971.0,36316.609375,15989.6103515625,104113.0,36076.1796875,15825.0,106336.0,36076.1796875,15840.3203125,11579400.0,308290000.0,5533020000.0
102945.0,35931.05078125,15921.5703125,102945.0,35931.05078125,15921.5703125,105535.0,36159.69921875,15998.5703125,102551.0,35909.48046875,15909.3896484375,104405.0,36159.69921875,15973.6201171875,12832200.0,358310000.0,5049320000.0
102524.0,35870.94921875,15993.7099609375,102524.0,35870.94921875,15993.7099609375,103757.0,35952.62890625,16010.8798828125,102014.0,35654.390625,15848.830078125,102948.0,35901.69140625,15973.3896484375,10905700.0,435080000.0,5391360000.0
103035.0,35601.98046875,16057.4404296875,103035.0,35601.98046875,16057.4404296875,103975.0,35879.08984375,16121.1201171875,102143.0,35555.37109375,16017.23046875,102426.0,35879.08984375,16042.16015625,11101500.0,408840000.0,4875310000.0
102122.0,35619.25,15854.759765625,102122.0,35619.25,15854.759765625,104613.0,35929.66015625,16212.23046875,102122.0,35615.55078125,15851.0400390625,103036.0,35631.41015625,16120.919921875,10410000.0,420810000.0,5567830000.0
103663.0,35813.80078125,15775.1396484375,103663.0,35813.80078125,15775.1396484375,103692.0,35841.51953125,15895.8603515625,101736.0,35542.87109375,15601.4599609375,102124.0,35619.921875,15809.5,13032400.0,392520000.0,5434380000.0
104514.0,35804.37890625,15845.23046875,104514.0,35804.37890625,15845.23046875,105041.0,35825.46875,15848.5595703125,102464.0,35591.03125,15591.3603515625,103652.0,35752.30859375,15677.8798828125,10466600.0,280960000.0,4197090000.0
105811.0,,,105811.0,,,106400.0,,,104514.0,,,104514.0,,,7890400.0,,
102224.0,34899.33984375,15491.66015625,102224.0,34899.33984375,15491.66015625,105810.0,35366.69140625,15731.5400390625,101495.0,34749.80078125,15456.08984375,105810.0,35366.69140625,15664.3798828125,10969100.0,324580000.0,3502170000.0
102814.0,35135.94140625,15782.830078125,102814.0,35135.94140625,15782.830078125,104149.0,35287.91015625,15833.1103515625,102226.0,34895.890625,15644.6103515625,102227.0,35017.7109375,15719.419921875,10283300.0,416040000.0,4836230000.0
101915.0,34483.71875,15537.6904296875,101915.0,34483.71875,15537.6904296875,103066.0,35056.98828125,15828.2001953125,100075.0,34424.44140625,15451.3896484375,102814.0,35056.98828125,15716.5,18195100.0,678800000.0,6631470000.0
100775.0,34022.0390625,15254.0498046875,100775.0,34022.0390625,15254.0498046875,104087.0,35004.640625,15816.8203125,100727.0,34006.98046875,15243.9296875,101916.0,34678.94140625,15752.26953125,13762900.0,496000000.0,6320260000.0
104466.0,34639.7890625,15381.3203125,104466.0,34639.7890625,15381.3203125,104466.0,34759.6484375,15444.5400390625,100785.0,34076.25,15150.1201171875,100785.0,34076.25,15181.8203125,14846500.0,466900000.0,5418340000.0
105070.0,34580.078125,15085.4697265625,105070.0,34580.078125,15085.4697265625,106814.0,34801.30859375,15470.3603515625,104090.0,34264.5703125,14931.0595703125,104467.0,34692.78125,15428.7099609375,14581500.0,439550000.0,5900290000.0
106859.0,35227.03125,15225.150390625,106859.0,35227.03125,15225.150390625,107498.0,35356.75,15281.990234375,105070.0,34633.4296875,14931.6103515625,105070.0,34633.4296875,15117.6298828125,11127500.0,416720000.0,5115230000.0
107558.0,35719.4296875,15686.919921875,107558.0,35719.4296875,15686.919921875,108655.0,35819.46875,15720.08984375,106868.0,35423.98828125,15507.66015625,106868.0,35423.98828125,15510.91015625,11773100.0,474940000.0,5116490000.0
108096.0,35754.75,15786.990234375,108096.0,35754.75,15786.990234375,108521.0,35840.51953125,15792.6396484375,107309.0,35602.6484375,15618.8798828125,107558.0,35716.8515625,15690.650390625,13166800.0,387650000.0,4615390000.0
106291.0,35754.69140625,15517.3701171875,106291.0,35754.69140625,15517.3701171875,106754.0,35864.23828125,15796.0498046875,105890.0,35577.140625,15511.1201171875,106573.0,35722.26171875,15720.5400390625,11082900.0,353020000.0,4515600000.0
107758.0,35970.98828125,15630.599609375,107758.0,35970.98828125,15630.599609375,108275.0,35982.69140625,15677.599609375,106296.0,35710.4296875,15477.849609375,106296.0,35830.55078125,15629.58984375,10466000.0,361200000.0,4426210000.0
107383.0,35650.94921875,15413.2802734375,107383.0,35650.94921875,15413.2802734375,109493.0,35958.9296875,15637.0595703125,107383.0,35609.53125,15408.25,107758.0,35958.9296875,15621.26953125,12512300.0,441110000.0,4573920000.0
106760.0,35544.1796875,15237.6396484375,106760.0,35544.1796875,15237.6396484375,109148.0,35779.46875,15317.5498046875,106445.0,35441.73828125,15097.349609375,107387.0,35605.73046875,15215.9599609375,11604300.0,440900000.0,4865990000.0
107370.0,35927.4296875,15565.580078125,107370.0,35927.4296875,15565.580078125,107603.0,35943.83984375,15575.759765625,105697.0,35389.30078125,15055.23046875,106763.0,35549.3515625,15230.7099609375,12663100.0,424720000.0,5343920000.0
108212.0,35897.640625,15180.4296875,108212.0,35897.640625,15180.4296875,109034.0,36189.828125,15633.1904296875,107433.0,35778.2109375,15119.490234375,107433.0,36036.28125,15629.080078125,13754600.0,473620000.0,4906480000.0
107201.0,35365.44140625,15169.6796875,107201.0,35365.44140625,15169.6796875,108324.0,35800.109375,15288.7802734375,106518.0,35284.26171875,14960.3701171875,108324.0,35800.109375,15036.76953125,14934300.0,750480000.0,7668770000.0
105020.0,34932.16015625,14980.9404296875,105020.0,34932.16015625,14980.9404296875,107171.0,35222.12109375,15007.2998046875,104358.0,34665.5,14860.0400390625,107171.0,35222.12109375,14933.0,10570000.0,386590000.0,4602640000.0
105500.0,35492.69921875,15341.08984375,105500.0,35492.69921875,15341.08984375,105906.0,35508.9609375,15349.0595703125,105020.0,35069.5,15015.0302734375,105020.0,35069.5,15140.4296875,9041600.0,346080000.0,4581720000.0
105244.0,35753.890625,15521.8896484375,105244.0,35753.890625,15521.8896484375,105711.0,35764.671875,15525.9697265625,104386.0,35433.12890625,15303.0595703125,105499.0,35491.7109375,15319.16015625,8052900.0,281930000.0,4107900000.0
104891.0,35950.55859375,15653.3701171875,104891.0,35950.55859375,15653.3701171875,105453.0,36060.98828125,15697.98046875,104637.0,35782.421875,15528.91015625,105251.0,35782.421875,15544.7900390625,7283600.0,247420000.0,3935010000.0
105531.0,36302.37890625,15871.259765625,105531.0,36302.37890625,15871.259765625,105694.0,36306.609375,15871.400390625,104798.0,35954.48046875,15696.830078125,104892.0,35954.48046875,15696.830078125,7594900.0,244350000.0,3743920000.0
104864.0,36398.2109375,15781.7197265625,104864.0,36398.2109375,15781.7197265625,105652.0,36527.26171875,15901.4697265625,104503.0,36302.98828125,15757.0703125,105555.0,36302.98828125,15895.2001953125,7509000.0,239090000.0,3648500000.0
104107.0,36488.62890625,15766.2197265625,104107.0,36488.62890625,15766.2197265625,105190.0,36571.55078125,15821.8095703125,103851.0,36396.19140625,15679.849609375,104863.0,36421.140625,15794.919921875,6590000.0,213480000.0,3714380000.0
104822.0,36398.078125,15741.5595703125,104822.0,36398.078125,15741.5595703125,105269.0,36679.44140625,15868.08984375,104106.0,36372.12890625,15729.16015625,104106.0,36522.48046875,15758.98046875,11138100.0,205620000.0,3750920000.0
,36338.30078125,15644.9697265625,,36338.30078125,15644.9697265625,,36484.94140625,15777.4296875,,36303.96875,15643.9404296875,,36385.8515625,15722.91015625,,213200000.0,3392580000.0
103922.0,36585.05859375,15832.7998046875,103922.0,36585.05859375,15832.7998046875,106125.0,36595.8203125,15832.7998046875,103413.0,36246.44921875,15644.08984375,104823.0,36321.58984375,15732.5,11128500.0,347930000.0,4429960000.0
103514.0,36799.6484375,15622.7197265625,103514.0,36799.6484375,15622.7197265625,104276.0,36934.83984375,15852.1396484375,103096.0,36636.0,15512.41015625,103922.0,36636.0,15852.1396484375,11491600.0,435080000.0,5131110000.0
101006.0,36407.109375,15100.169921875,101006.0,36407.109375,15100.169921875,103514.0,36952.6484375,15586.2998046875,100850.0,36400.390625,15095.1796875,103514.0,36722.6015625,15547.16015625,0.0,462040000.0,5031850000.0
101561.0,36236.46875,15080.8603515625,101561.0,36236.46875,15080.8603515625,102235.0,36464.19140625,15198.4501953125,101000.0,36200.6796875,14914.8701171875,101006.0,36409.05078125,15024.150390625,11749200.0,385890000.0,4790820000.0
102719.0,36231.66015625,14935.900390625,102719.0,36231.66015625,14935.900390625,102719.0,36382.83984375,15171.01953125,101104.0,36111.53125,14877.6298828125,101561.0,36249.58984375,15095.7197265625,11733200.0,356110000.0,4238070000.0
101945.0,36068.87109375,14942.830078125,101945.0,36068.87109375,14942.830078125,102719.0,36175.2109375,14953.849609375,101038.0,35639.91015625,14530.23046875,102719.0,36175.2109375,14751.7802734375,10264700.0,430680000.0,5317180000.0
103779.0,36252.01953125,15153.4501953125,103779.0,36252.01953125,15153.4501953125,103780.0,36271.46875,15158.7099609375,101918.0,35769.37890625,14837.6298828125,101946.0,36058.8515625,14919.259765625,12421500.0,356850000.0,4390710000.0
105686.0,36290.3203125,15188.3896484375,105686.0,36290.3203125,15188.3896484375,105869.0,36453.48828125,15319.0302734375,103771.0,36168.1484375,15117.2900390625,103779.0,36336.16015625,15263.099609375,13026500.0,310180000.0,4338530000.0
105530.0,36113.62109375,14806.8095703125,105530.0,36113.62109375,14806.8095703125,106251.0,36513.87890625,15259.7099609375,104974.0,36044.21875,14782.240234375,105686.0,36312.48828125,15245.0400390625,11712300.0,343640000.0,4302020000.0
106928.0,35911.80859375,14893.75,106928.0,35911.80859375,14893.75,107062.0,35996.4296875,14897.6796875,105028.0,35641.48828125,14689.4296875,105530.0,35996.4296875,14708.01953125,11457100.0,389200000.0,4374020000.0
106692.0,,,106692.0,,,106928.0,,,106097.0,,,106927.0,,,6924200.0,,
106522.0,35368.46875,14506.900390625,106522.0,35368.46875,14506.900390625,107013.0,35661.76171875,14740.5400390625,105786.0,35262.01953125,14482.9404296875,106369.0,35661.76171875,14681.830078125,11221900.0,427260000.0,5060790000.0
108013.0,35028.6484375,14340.259765625,108013.0,35028.6484375,14340.259765625,108602.0,35547.828125,14658.8896484375,106669.0,35015.48828125,14331.650390625,106670.0,35412.30078125,14582.2197265625,12595600.0,393080000.0,4665340000.0
109102.0,34715.390625,14154.01953125,109102.0,34715.390625,14154.01953125,109873.0,35490.19921875,14642.0302734375,108015.0,34670.12109375,14140.7802734375,108015.0,35102.66015625,14462.849609375,13630500.0,369070000.0,5102050000.0
108942.0,34265.37109375,13768.919921875,108942.0,34265.37109375,13768.919921875,109786.0,34896.671875,14171.7197265625,108368.0,34229.55078125,13764.240234375,109097.0,34701.69140625,14046.2197265625,13408400.0,523880000.0,5870830000.0
107752.0,34364.5,13855.1298828125,107752.0,34364.5,13855.1298828125,108948.0,34420.98828125,13876.6103515625,106624.0,33150.328125,13094.650390625,108941.0,34070.609375,13481.5,12700800.0,664010000.0,6998770000.0
109845.0,34297.73046875,13539.2900390625,109845.0,34297.73046875,13539.2900390625,110115.0,34591.0390625,13781.6201171875,107185.0,33545.51953125,13414.1396484375,107935.0,34186.640625,13610.8701171875,13713900.0,506430000.0,5019380000.0
111573.0,34168.08984375,13542.1201171875,111573.0,34168.08984375,13542.1201171875,112695.0,34815.671875,14002.650390625,110204.0,33876.48046875,13392.1904296875,110207.0,34520.8203125,13871.76953125,15513800.0,546330000.0,5771140000.0
112315.0,34160.78125,13352.7802734375,112315.0,34160.78125,13352.7802734375,113057.0,34773.3203125,13765.91015625,111303.0,34007.78125,13322.66015625,111303.0,34261.75,13710.990234375,14812000.0,527780000.0,5177380000.0
111478.0,34725.46875,13770.5703125,111478.0,34725.46875,13770.5703125,112969.0,34731.76953125,13771.91015625,111407.0,33807.51171875,13236.5595703125,112611.0,34135.23828125,13436.7099609375,13520100.0,568440000.0,4971930000.0
112388.0,35131.859375,14239.8798828125,112388.0,35131.859375,14239.8798828125,112495.0,35148.140625,14242.900390625,111195.0,34496.1015625,13767.7099609375,111910.0,34691.171875,13812.1904296875,12190800.0,468070000.0,5124940000.0
113147.0,35405.23828125,14346.0,113147.0,35405.23828125,14346.0,113302.0,35441.08984375,14358.6904296875,112135.0,34977.94921875,14070.76953125,112143.0,35151.46875,14277.4296875,11133300.0,386080000.0,4671850000.0
112161.0,35629.328125,14417.5498046875,112161.0,35629.328125,14417.5498046875,113666.0,35679.19921875,14504.8203125,111645.0,35290.12109375,14264.650390625,113228.0,35378.19140625,14494.4697265625,11751200.0,359540000.0,4673140000.0
111696.0,35111.16015625,13878.8203125,111696.0,35111.16015625,13878.8203125,112502.0,35535.94140625,14207.8896484375,111225.0,35071.05859375,13851.740234375,111897.0,35520.078125,14045.830078125,11039700.0,381020000.0,4326300000.0
112245.0,35089.73828125,14098.009765625,112245.0,35089.73828125,14098.009765625,112415.0,35333.55078125,14222.759765625,110321.0,34799.078125,13850.3896484375,111696.0,35095.73828125,13958.48046875,0.0,349880000.0,4121340000.0
111996.0,35091.12890625,14015.669921875,111996.0,35091.12890625,14015.669921875,112517.0,35325.01171875,14236.3095703125,111490.0,34993.98046875,13974.099609375,112247.0,35108.37890625,14118.7900390625,10672800.0,328910000.0,4268730000.0
112234.0,35462.78125,14194.4501953125,112234.0,35462.78125,14194.4501953125,112251.0,35544.890625,14226.48046875,110943.0,35090.421875,13934.7802734375,111995.0,35160.6796875,13984.4296875,10157500.0,319190000.0,4293770000.0
